thema,canonical_name,제품에_함유된_개수,테마별_전체_제품수,함유비율
미백·잡티·톤업,콜레스테롤,7,25,0.28
미백·잡티·톤업,베타-글루칸,7,25,0.28
미백·잡티·톤업,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,7,25,0.28
미백·잡티·톤업,하이드롤라이즈드하이알루로닉애씨드,7,25,0.28
미백·잡티·톤업,리날룰,7,25,0.28
미백·잡티·톤업,해바라기씨오일,7,25,0.28
미백·잡티·톤업,아스코빅애씨드,7,25,0.28
미백·잡티·톤업,하이드록시아세토페논,6,25,0.24
미백·잡티·톤업,하이드로제네이티드폴리데센,6,25,0.24
미백·잡티·톤업,메틸프로판다이올,6,25,0.24
미백·잡티·톤업,스쿠알란,6,25,0.24
미백·잡티·톤업,하이드로제네이티드폴리(C6-14올레핀),6,25,0.24
미백·잡티·톤업,시어버터,6,25,0.24
미백·잡티·톤업,에스에이치-올리고펩타이드-1,6,25,0.24
미백·잡티·톤업,폴리글리세릴-10라우레이트,6,25,0.24
미백·잡티·톤업,알지닌,6,25,0.24
미백·잡티·톤업,소듐파이테이트,6,25,0.24
미백·잡티·톤업,소듐아스코빌포스페이트,6,25,0.24
미백·잡티·톤업,펜타에리스리틸테트라에틸헥사노에이트,6,25,0.24
미백·잡티·톤업,세틸에틸헥사노에이트,6,25,0.24
미백·잡티·톤업,펜틸렌글라이콜,6,25,0.24
미백·잡티·톤업,사이클로헥사실록세인,5,25,0.2
미백·잡티·톤업,팔미틱애씨드,5,25,0.2
미백·잡티·톤업,세테아릴글루코사이드,5,25,0.2
미백·잡티·톤업,다이메티콘올,5,25,0.2
미백·잡티·톤업,페닐트라이메티콘,5,25,0.2
미백·잡티·톤업,황련뿌리추출물,5,25,0.2
미백·잡티·톤업,티타늄디옥사이드,5,25,0.2
미백·잡티·톤업,리모넨,5,25,0.2
미백·잡티·톤업,레시틴,5,25,0.2
미백·잡티·톤업,트라이에틸헥사노인,5,25,0.2
미백·잡티·톤업,피이지-100스테아레이트,5,25,0.2
미백·잡티·톤업,폴리솔베이트60,5,25,0.2
미백·잡티·톤업,알부틴,5,25,0.2
미백·잡티·톤업,베타-카로틴,5,25,0.2
미백·잡티·톤업,캐스터오일/아이피디아이코폴리머,5,25,0.2
미백·잡티·톤업,다이메티콘/비닐다이메티콘크로스폴리머,5,25,0.2
미백·잡티·톤업,아시아티코사이드,5,25,0.2
미백·잡티·톤업,폴리글리세릴-10올리에이트,5,25,0.2
미백·잡티·톤업,폴리글리세릴-10스테아레이트,4,25,0.16
미백·잡티·톤업,소듐스테아로일글루타메이트,4,25,0.16
미백·잡티·톤업,덱스트린,4,25,0.16
미백·잡티·톤업,잇꽃씨오일,4,25,0.16
미백·잡티·톤업,스피어민트추출물,4,25,0.16
미백·잡티·톤업,퀸즈랜드넛오일,4,25,0.16
미백·잡티·톤업,비파나무잎추출물,4,25,0.16
미백·잡티·톤업,사이클로펜타실록세인,4,25,0.16
미백·잡티·톤업,황금추출물,4,25,0.16
미백·잡티·톤업,하이드로제네이티드폴리아이소부텐,4,25,0.16
미백·잡티·톤업,올리브오일,4,25,0.16
미백·잡티·톤업,알파-알부틴,4,25,0.16
미백·잡티·톤업,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,4,25,0.16
미백·잡티·톤업,스테아릴알코올,4,25,0.16
미백·잡티·톤업,토코페릴아세테이트,4,25,0.16
미백·잡티·톤업,알란토인,4,25,0.16
미백·잡티·톤업,아시아틱애씨드,4,25,0.16
미백·잡티·톤업,바이오틴,4,25,0.16
미백·잡티·톤업,비사보롤,4,25,0.16
미백·잡티·톤업,마데카식애씨드,4,25,0.16
미백·잡티·톤업,다이포타슘글리시리제이트,4,25,0.16
미백·잡티·톤업,폴리쿼터늄-51,3,25,0.12
미백·잡티·톤업,다이카프릴릴카보네이트,3,25,0.12
미백·잡티·톤업,글리세릴스테아레이트에스이,3,25,0.12
미백·잡티·톤업,베헤닐알코올,3,25,0.12
미백·잡티·톤업,병풀추출물,3,25,0.12
미백·잡티·톤업,세틸피이지/피피지-10/1다이메티콘,3,25,0.12
미백·잡티·톤업,라벤더오일,3,25,0.12
미백·잡티·톤업,솔비탄세스퀴올리에이트,3,25,0.12
미백·잡티·톤업,알루미늄하이드록사이드,3,25,0.12
미백·잡티·톤업,에스에이치-폴리펩타이드-3,3,25,0.12
미백·잡티·톤업,에스에이치-폴리펩타이드-1,3,25,0.12
미백·잡티·톤업,에스에이치-올리고펩타이드-2,3,25,0.12
미백·잡티·톤업,소듐클로라이드,3,25,0.12
미백·잡티·톤업,트라이에톡시카프릴릴실레인,3,25,0.12
미백·잡티·톤업,페녹시에탄올,3,25,0.12
미백·잡티·톤업,향료,3,25,0.12
미백·잡티·톤업,글루코오스,3,25,0.12
미백·잡티·톤업,에탄올,3,25,0.12
미백·잡티·톤업,쇠비름추출물,3,25,0.12
미백·잡티·톤업,하이드록시데실유비퀴논,3,25,0.12
미백·잡티·톤업,폴리글리세릴-2스테아레이트,3,25,0.12
미백·잡티·톤업,당근씨오일,3,25,0.12
미백·잡티·톤업,멕시칸주니퍼오일,3,25,0.12
미백·잡티·톤업,유비퀴논,3,25,0.12
미백·잡티·톤업,아모다이메티콘,3,25,0.12
미백·잡티·톤업,아스코빌글루코사이드,3,25,0.12
미백·잡티·톤업,당근추출물,3,25,0.12
미백·잡티·톤업,카놀라오일,3,25,0.12
미백·잡티·톤업,3-O-에틸아스코빅애씨드,3,25,0.12
미백·잡티·톤업,캐모마일꽃오일,3,25,0.12
미백·잡티·톤업,올레익애씨드,3,25,0.12
미백·잡티·톤업,폴리글리세릴-4카프레이트,3,25,0.12
미백·잡티·톤업,포타슘솔베이트,3,25,0.12
미백·잡티·톤업,마데카소사이드,3,25,0.12
미백·잡티·톤업,리보플라빈,3,25,0.12
미백·잡티·톤업,폴리아크릴레이트-13,3,25,0.12
미백·잡티·톤업,엑토인,3,25,0.12
미백·잡티·톤업,사이아노코발아민,3,25,0.12
미백·잡티·톤업,티아민에이치씨엘,3,25,0.12
미백·잡티·톤업,피리독신,3,25,0.12
미백·잡티·톤업,락토바실러스/콩발효추출물,3,25,0.12
미백·잡티·톤업,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,3,25,0.12
미백·잡티·톤업,폴리글루타믹애씨드,3,25,0.12
미백·잡티·톤업,하이알루로닉애씨드,3,25,0.12
미백·잡티·톤업,글리세릴스테아레이트시트레이트,3,25,0.12
미백·잡티·톤업,카프릴릴메티콘,3,25,0.12
미백·잡티·톤업,폴리글리세릴-3다이스테아레이트,3,25,0.12
미백·잡티·톤업,베르가모트오일,3,25,0.12
미백·잡티·톤업,소듐폴리아크릴레이트,3,25,0.12
미백·잡티·톤업,폴리메틸실세스퀴옥세인,3,25,0.12
미백·잡티·톤업,오레가노잎추출물,3,25,0.12
미백·잡티·톤업,무화과추출물,2,25,0.08
미백·잡티·톤업,달맞이꽃오일,2,25,0.08
미백·잡티·톤업,말토덱스트린,2,25,0.08
미백·잡티·톤업,마이크로크리스탈린셀룰로오스,2,25,0.08
미백·잡티·톤업,다시마추출물,2,25,0.08
미백·잡티·톤업,한련초잎추출물,2,25,0.08
미백·잡티·톤업,프룩토올리고사카라이드,2,25,0.08
미백·잡티·톤업,세라마이드에이피,2,25,0.08
미백·잡티·톤업,다이카프릴릴에터,2,25,0.08
미백·잡티·톤업,에스에이치-폴리펩타이드-11,2,25,0.08
미백·잡티·톤업,스페인감초뿌리추출물,2,25,0.08
미백·잡티·톤업,에스에이치-폴리펩타이드-9,2,25,0.08
미백·잡티·톤업,에스에이치-폴리펩타이드-22,2,25,0.08
미백·잡티·톤업,C12-16알코올,2,25,0.08
미백·잡티·톤업,글라이코실트레할로오스,2,25,0.08
미백·잡티·톤업,아르간커넬오일,2,25,0.08
미백·잡티·톤업,프로폴리스추출물,2,25,0.08
미백·잡티·톤업,달팽이점액여과물,2,25,0.08
미백·잡티·톤업,프로필렌글라이콜,2,25,0.08
미백·잡티·톤업,진흙버섯추출물,2,25,0.08
미백·잡티·톤업,제라니올,2,25,0.08
미백·잡티·톤업,하이드로제네이티드스타치하이드롤리세이트,2,25,0.08
미백·잡티·톤업,트라이프로필렌글라이콜,2,25,0.08
미백·잡티·톤업,폴리글리세릴-3메틸글루코오스다이스테아레이트,2,25,0.08
미백·잡티·톤업,포스파티딜콜린,2,25,0.08
미백·잡티·톤업,센티드제라늄꽃오일,2,25,0.08
미백·잡티·톤업,폴릭애씨드,2,25,0.08
미백·잡티·톤업,멕시칸치아씨추출물,2,25,0.08
미백·잡티·톤업,폴리글리세릴-4아이소스테아레이트,2,25,0.08
미백·잡티·톤업,로즈마리추출물,2,25,0.08
미백·잡티·톤업,비타민나무열매추출물,2,25,0.08
미백·잡티·톤업,바쿠치올,2,25,0.08
미백·잡티·톤업,메틸트라이메티콘,2,25,0.08
미백·잡티·톤업,폴리솔베이트20,2,25,0.08
미백·잡티·톤업,폴리아이소부텐,2,25,0.08
미백·잡티·톤업,스핑고모나스발효추출물,2,25,0.08
미백·잡티·톤업,시트로넬올,2,25,0.08
미백·잡티·톤업,시트랄,2,25,0.08
미백·잡티·톤업,레몬밤잎추출물,2,25,0.08
미백·잡티·톤업,유채스테롤,2,25,0.08
미백·잡티·톤업,레틴알,2,25,0.08
미백·잡티·톤업,소듐아세틸레이티드하이알루로네이트,2,25,0.08
미백·잡티·톤업,하이드롤라이즈드소듐하이알루로네이트,2,25,0.08
미백·잡티·톤업,하이드록시프로필트라이모늄하이알루로네이트,2,25,0.08
미백·잡티·톤업,소듐하이알루로네이트크로스폴리머,2,25,0.08
미백·잡티·톤업,하이드로제네이티드폴리(C6-20올레핀),2,25,0.08
미백·잡티·톤업,소듐포스페이트,2,25,0.08
미백·잡티·톤업,아스코빌테트라이소팔미테이트,2,25,0.08
미백·잡티·톤업,에틸헥실팔미테이트,2,25,0.08
미백·잡티·톤업,글루코노락톤,2,25,0.08
미백·잡티·톤업,돌콩오일,2,25,0.08
미백·잡티·톤업,에이치디아이/트라이메틸올헥실락톤크로스폴리머,2,25,0.08
미백·잡티·톤업,아보카도오일,2,25,0.08
미백·잡티·톤업,C12-15알킬벤조에이트,2,25,0.08
미백·잡티·톤업,시스테인,2,25,0.08
미백·잡티·톤업,트레할로오스,2,25,0.08
미백·잡티·톤업,육계나무껍질추출물,2,25,0.08
미백·잡티·톤업,시트릭애씨드,2,25,0.08
미백·잡티·톤업,마조람잎오일,2,25,0.08
미백·잡티·톤업,다이펩타이드-2,2,25,0.08
미백·잡티·톤업,팔미토일테트라펩타이드-7,2,25,0.08
미백·잡티·톤업,소듐시트레이트,2,25,0.08
미백·잡티·톤업,왕귤껍질오일,2,25,0.08
미백·잡티·톤업,클로헥시딘다이글루코네이트,2,25,0.08
미백·잡티·톤업,효모발효추출물,2,25,0.08
미백·잡티·톤업,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,2,25,0.08
미백·잡티·톤업,코코넛야자오일,2,25,0.08
미백·잡티·톤업,메도우폼씨오일,2,25,0.08
미백·잡티·톤업,하이드롤라이즈드콜라겐,2,25,0.08
미백·잡티·톤업,편백잎추출물,2,25,0.08
미백·잡티·톤업,하이드롤라이즈드엘라스틴,2,25,0.08
미백·잡티·톤업,스테아레스-20,2,25,0.08
미백·잡티·톤업,팔미토일에스에이치-트라이펩타이드-3아마이드,2,25,0.08
미백·잡티·톤업,니코티노일다이펩타이드-23,2,25,0.08
미백·잡티·톤업,헤스페리딘메틸칼콘,2,25,0.08
미백·잡티·톤업,흰버드나무껍질추출물,2,25,0.08
미백·잡티·톤업,옥수수전분,1,25,0.04
미백·잡티·톤업,마그네슘설페이트,1,25,0.04
미백·잡티·톤업,호스테일켈프추출물,1,25,0.04
미백·잡티·톤업,자이언트켈프추출물,1,25,0.04
미백·잡티·톤업,감태추출물,1,25,0.04
미백·잡티·톤업,참미역추출물,1,25,0.04
미백·잡티·톤업,대왕소나무잎추출물,1,25,0.04
미백·잡티·톤업,만니톨,1,25,0.04
미백·잡티·톤업,하이드로제네이티드포스파티딜콜린,1,25,0.04
미백·잡티·톤업,당느릅나무뿌리추출물,1,25,0.04
미백·잡티·톤업,치자추출물,1,25,0.04
미백·잡티·톤업,칡뿌리추출물,1,25,0.04
미백·잡티·톤업,하이드록시프로필스타치포스페이트,1,25,0.04
미백·잡티·톤업,잇꽃꽃추출물,1,25,0.04
미백·잡티·톤업,다시마즙,1,25,0.04
미백·잡티·톤업,달맞이꽃꽃추출물,1,25,0.04
미백·잡티·톤업,하이드롤라이즈드식물성단백질,1,25,0.04
미백·잡티·톤업,라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,1,25,0.04
미백·잡티·톤업,크로뮴옥사이드그린,1,25,0.04
미백·잡티·톤업,세라마이드엔에스,1,25,0.04
미백·잡티·톤업,세라마이드이오피,1,25,0.04
미백·잡티·톤업,세라마이드에이에스,1,25,0.04
미백·잡티·톤업,카카오씨추출물,1,25,0.04
미백·잡티·톤업,아스코빅애씨드폴리펩타이드,1,25,0.04
미백·잡티·톤업,뽕나무잎추출물,1,25,0.04
미백·잡티·톤업,에스에이치-폴리펩타이드-16,1,25,0.04
미백·잡티·톤업,에스에이치-폴리펩타이드-62,1,25,0.04
미백·잡티·톤업,실리카,1,25,0.04
미백·잡티·톤업,로즈마리잎추출물,1,25,0.04
미백·잡티·톤업,에스에이치-폴리펩타이드-60,1,25,0.04
미백·잡티·톤업,녹차추출물,1,25,0.04
미백·잡티·톤업,마트리카리아꽃추출물,1,25,0.04
미백·잡티·톤업,호장근뿌리추출물,1,25,0.04
미백·잡티·톤업,스타아니스추출물,1,25,0.04
미백·잡티·톤업,유럽밤나무씨추출물,1,25,0.04
미백·잡티·톤업,인동덩굴꽃추출물,1,25,0.04
미백·잡티·톤업,편백수,1,25,0.04
미백·잡티·톤업,네오펜틸글라이콜다이카프레이트,1,25,0.04
미백·잡티·톤업,트라이하이드록시스테아린,1,25,0.04
미백·잡티·톤업,우엉뿌리추출물,1,25,0.04
미백·잡티·톤업,폴리글리세릴-2다이폴리하이드록시스테아레이트,1,25,0.04
미백·잡티·톤업,하이드록시시트로넬알,1,25,0.04
미백·잡티·톤업,벤질살리실레이트,1,25,0.04
미백·잡티·톤업,카라멜,1,25,0.04
미백·잡티·톤업,바이오사카라이드검-1,1,25,0.04
미백·잡티·톤업,라피노오스,1,25,0.04
미백·잡티·톤업,진주가루,1,25,0.04
미백·잡티·톤업,수크로오스,1,25,0.04
미백·잡티·톤업,이눌린라우릴카바메이트,1,25,0.04
미백·잡티·톤업,셀룰로오스검,1,25,0.04
미백·잡티·톤업,다이소듐스테아로일글루타메이트,1,25,0.04
미백·잡티·톤업,하이드롤라이즈드옥수수전분,1,25,0.04
미백·잡티·톤업,참마뿌리추출물,1,25,0.04
미백·잡티·톤업,카바카바잎/뿌리/줄기추출물,1,25,0.04
미백·잡티·톤업,글라이코리피드,1,25,0.04
미백·잡티·톤업,헥실레조시놀,1,25,0.04
미백·잡티·톤업,세틸팔미테이트,1,25,0.04
미백·잡티·톤업,아스코빌팔미테이트,1,25,0.04
미백·잡티·톤업,코직애씨드,1,25,0.04
미백·잡티·톤업,네오펜틸글라이콜다이헵타노에이트,1,25,0.04
미백·잡티·톤업,트라이실록세인,1,25,0.04
미백·잡티·톤업,라우릭애씨드,1,25,0.04
미백·잡티·톤업,소듐라우레이트,1,25,0.04
미백·잡티·톤업,오렌지껍질오일,1,25,0.04
미백·잡티·톤업,티옥틱애씨드,1,25,0.04
미백·잡티·톤업,탄제린추출물,1,25,0.04
미백·잡티·톤업,디엔에이,1,25,0.04
미백·잡티·톤업,타마린드씨검,1,25,0.04
미백·잡티·톤업,블랙커민씨추출물,1,25,0.04
미백·잡티·톤업,소듐폴리글루타메이트,1,25,0.04
